amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended	buyer-identification-number	buyer-identification-type 
701-5566891-4246617		2026-03-10T17:27:52+00:00	2026-03-10T17:58:20+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pantene, Curl Mousse, Tame frizz for Soft Touchable Curls, Pro-V , For Curly Hair, 6.6 fl oz, Triple Pack	071025-B07NFRL4M5	B07NFRL4M5	Unshipped	1	MXN	1623.02	223.86							MERIDA	YUCATAN	97308	MX		false			false		
701-4140861-8774668		2026-03-10T17:20:54+00:00	2026-03-10T17:51:04+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Café Instantáneo Trung Nguyen G7-3 en 1 con Tecnología NANO+, Mezcla de Café Tostado Molido, Crema No Láctea y Azúcar (100 Sobres)	SKU-JJ-B08D9NWR5K	B08D9NWR5K	Unshipped	1	MXN	954.17								VILLA UNION	SINALOA	82215	MX		false			false		
701-5037220-0805814		2026-03-10T17:20:41+00:00	2026-03-10T17:50:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Stash Té Doble Bergamota Earl Grey 100 Bolsitas de Té Negro con Bergamota, Calidad Premium, Té Negro con Caffeine, Disfruta Caliente o Helado	MPTX-07271021-064	B003D4MYLS	Unshipped	1	MXN	861.25								HEROICA CABORCA	SONORA	83634	MX		false			false		
701-3128980-1606656		2026-03-10T17:20:06+00:00	2026-03-10T20:34:33+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Quest Nutrition Buffetware Quest Peanut Butter Cups, Keto Friendly - Caja con 12	feb2023-04861	B06XHSZHL1	Unshipped	1	MXN	730.39								MERIDA	YUCATAN	97308	MX		false			false		
701-5369676-7544222		2026-03-10T17:17:08+00:00	2026-03-10T17:47:38+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Black Diamond Stoneworks Limpiador de piedra natural - Limpiador de piedra caliza, pizarrón y travertino - Limpiador de ducha de piedra natural para mármol - Limpiador de piso de piedra neutra de pH	FloorCleaner1024-4059	B00J73OPUM	Unshipped	1	MXN	1510.59	208.36							MERIDA	YUCATAN	97127	MX		false			false		
701-4743888-6095419		2026-03-10T17:13:43+00:00	2026-03-10T17:43:57+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	COLORFUL Juego de pintura de vidrio con 6 pinceles de nailon, 1 paleta, 12 colores vibrantes para copas de vino, bombillas, kit de pintura acrílica impermeable para niños para crear artes translúcidas en porcelana, ventanas y cerámicas	071025-B09FJTMT5T	B09FJTMT5T	Unshipped	1	MXN	610.98	84.27							AJIJIC	JALISCO	45920	MX		false			false		
702-3177073-2956237		2026-03-10T17:06:50+00:00	2026-03-10T20:33:29+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Liquid Core Chicle de carbón activado Smile con aceite MCT, hidroxiapatita y xilitol: chicle limpiador, sabor menta helada sin azúcar (paquete de 5)	071025-B0DQ6DC17R	B0DQ6DC17R	Unshipped	1	MXN	2459.59	339.25							TEPATITLÁN DE MORELOS	JALISCO	47675	MX		false			false		
701-3041406-3832232		2026-03-10T17:02:10+00:00	2026-03-10T17:31:33+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Soeos GALANGA POLVO 8 oz, sin OMG verificado, Kosher, Great Galangal - Alpinia Galanga, perfecto para sopas Tom Yum y Tom Kha.	IS13-00255	B089DKMPM4	Unshipped	1	MXN	507.51								LEON DE LOS ALDAMA	GUANAJUATO	37148	MX		false			false		
701-2998723-3757805		2026-03-10T16:51:12+00:00	2026-03-10T20:17:38+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bluebonnet -Citrato de Magnesio - 60 Cápsulas - Sin Gluten - Vegano - No OMG - Certificado Kosher	altus_1556	B00028OHD6	Unshipped	2	MXN	1409.2	194.38							SANTIAGO DE QUERETARO	QUERETARO	76190	MX		false			false		
701-0836690-3961013		2026-03-10T16:49:00+00:00	2026-03-10T17:14:27+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Rani Garam Masala Indian 11 Spice Blend 3oz (85g) Salt Free	5B-G7GG-QDL8	B00309S13Q	Unshipped	1	MXN	475.55								ALTAMIRA	TAMAULIPAS	89607	MX		false			false		
701-4261804-1663437		2026-03-10T16:48:14+00:00	2026-03-10T17:18:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Trident Vibes Sour Patch Kids Redberry Chicle Sin Azúcar, Botella De 40 Piezas	snacksweets-1454	B097S86VWJ	Unshipped	20	MXN	11083.4	1528.8							CIUDAD DE MEXICO	CIUDAD DE MEXICO	05120	MX		false			false		
702-8759017-8069814		2026-03-10T16:46:09+00:00	2026-03-10T21:35:43+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pearl Milling Company Original Lite jarabe, botella de 24 onzas	altinor_087	B0955QKRZ6		0	MXN	332.62								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11520	MX		false			false		
701-3355810-7643413		2026-03-10T16:43:10+00:00	2026-03-10T16:52:20+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bluebonnet -Citrato de Magnesio - 60 Cápsulas - Sin Gluten - Vegano - No OMG - Certificado Kosher	altus_1556	B00028OHD6		0										SANTIAGO DE QUERETARO	QUERETARO	76190	MX		false			false		
701-3925851-7755447		2026-03-10T16:37:43+00:00	2026-03-10T17:07:39+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Idahoan Au Gratin y papas de cacerola de estilo casero festoneado, hecho con patatas de Idaho 100% sin gluten, combo de 6 cajas (5 porciones cada uno)	wellness2023-0227	B06XB2Y6P6	Unshipped	1	MXN	866.41								BUCERIAS	NAYARIT	63732	MX		false			false		
701-2001711-3026631		2026-03-10T16:32:00+00:00	2026-03-10T17:00:07+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Zep Limpiador industrial púrpura y concentrado desengrasante - 5 galones (caja de 1) R45815 - Fórmula fácil de enjuagar	QHM-PS-072425-B0013WOAYQ	B0013WOAYQ	Unshipped	4	MXN	10125.2	1396.56							VICTORIA DE DURANGO	DURANGO	34217	MX		false			false		
701-2172261-7309007		2026-03-10T16:26:18+00:00	2026-03-10T16:56:48+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Ritz Cheese Cracker Sandwiches - 48 paquetes individuales de aperitivos	altus_0880	B07K137J7J	Unshipped	1	MXN	944.01								XICOTENCATL	TAMAULIPAS	89759	MX		false			false		
702-2171404-7637827		2026-03-10T16:23:07+00:00	2026-03-10T16:53:35+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Fruit Candies Fruchtbonbons, 966g1010ml Jar	feb2023-27017	B00DC6RFD4	Unshipped	1	MXN	1042.77								México D.F.	Distrito Federal	10200	MX		false			false		
702-8644422-2214650		2026-03-10T16:21:58+00:00	2026-03-10T17:31:24+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	GEHWOL Foot & Shoe Deodorant - 5.3oz	may-020108	B000KOUCDQ	Unshipped	1	MXN	1160.0	160.0							OAXACA DE JUAREZ	OAXACA	68000	MX		false			false		
702-9606030-7680209		2026-03-10T16:11:10+00:00	2026-03-11T03:27:10+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Vtopmart - Contenedores de vidrio para almacenamiento de alimentos con tapas de bambú, paquete de 4 recipientes de vidrio para preparación de comidas, seguros para microondas, horno, congelador y	080425-B0C4SML7SY	B0C4SML7SY	Unshipped	1	MXN	1109.83	153.08							SANTIAGO DE QUERETARO	QUERETARO	76146	MX		false			false		
702-1321727-9017063		2026-03-10T16:07:01+00:00	2026-03-10T16:37:28+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	ArtResin - Resina Epoxica - Transparente - No tóxica - 32oz (473 ml de resina + 473 ml de endurecedor) (946ml)	CUADRARTE-0121	B011T3CWPC	Unshipped	4	MXN	7759.36	1070.24							SAN LUIS POTOSI	SAN LUIS POTOSI	78218	MX		false			false		
702-6267870-3739430		2026-03-10T15:59:53+00:00	2026-03-10T16:30:09+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Amsterdam Standard Series - Juego primario de acrílico (5 unidades, 120 ml)	nov2022_10399	B00GNXS4G0	Unshipped	1	MXN	1124.06	155.04							SAN CRISTOBAL DE LAS CASAS	CHIAPAS	29230	MX		false			false		
702-2411920-2094660		2026-03-10T15:52:12+00:00	2026-03-10T19:36:33+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Organic Milk Thistle Tea - Kosher, Caffeine Free, GMO-Free - 18 Bleach Free Tea Bags	DandelionTea0325-1831	B00DLL6EN2	Unshipped	1	MXN	609.13								SALTILLO	COAHUILA DE ZARAGOZA	25209	MX		false			false		
702-8541964-9874644		2026-03-10T15:51:28+00:00	2026-03-10T18:11:57+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	OliveNation Gelatine Silver Leaf by Champion - Sustitutos para gelatina en polvo - Tamaño de 20 hojas	nagasaki-05790	B00NVPVQ9U	Unshipped	1	MXN	702.37								CABO SAN LUCAS	BAJA CALIFORNIA SUR	23462	MX		false			false		
701-9898343-1593808		2026-03-10T15:38:29+00:00	2026-03-11T09:49:35+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Protein Pancake Power Cakes, Flapack y Waffle Mix, Buttermilk, 20 onzas (paquete de 6)	kero-0259	B00LHVROIM	Unshipped	1	MXN	1156.07								ZAPOPAN	JALISCO	45070	MX		false			false		
701-2783282-4204264		2026-03-10T15:28:15+00:00	2026-03-10T15:58:23+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Anti-Allergen Solution by Ecology Works - 32-oz. Spray	SKU-B00I7YWBIA	B00I7YWBIA	Unshipped	1	MXN	987.86	136.26							Acapulco	Guerrero	39889	MX		false			false		
701-0318783-6394607		2026-03-10T15:22:00+00:00	2026-03-10T15:55:56+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Don Francisco's Vanilla Nut, Premium 100% Arabica, Flavored, Medium-Roast, Single-Serve Pods for Keurig, 12-Count, Family Reserve	altus_0402	B00BHB0NQM	Unshipped	2	MXN	1269.86								CABO SAN LUCAS	BAJA CALIFORNIA SUR	23454	MX		false			false		
702-7181447-5203400		2026-03-10T15:17:48+00:00	2026-03-11T14:06:01+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Hershey's HERSHEY'S Chocolate Syrup, Easter, 24 oz Bottle	IS12b-14542	B000PYG3X4	Unshipped	1	MXN	330.39								GUAYMAS	SONORA	85506	MX		false			false		
702-2536766-2733052		2026-03-10T14:58:26+00:00	2026-03-10T15:28:25+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	HUDA BEAUTY #FauxFilter Foundation - Amaretti 310G	QHM-PS-072425-B077C58PJT	B077C58PJT	Unshipped	1	MXN	1605.48	221.45							MEXICALI	BAJA CALIFORNIA	21376	MX		false			false		
701-7976913-0661819		2026-03-10T14:37:09+00:00	2026-03-10T15:04:19+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Earth Friendly Products ECOS 2 Detergente líquido para lavandería con suavizante incorporado, 100 cargas, Lavanda, 100 Fl Oz (Pack of 2)	IS12-12730	B075LFS2C3	Unshipped	1	MXN	1260.36	173.84							ZIHUATANEJO	GUERRERO	40894	MX		false			false		
702-6640713-6605834		2026-03-10T14:33:11+00:00	2026-03-10T15:03:20+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Febreze Air Effects with Downy April Fresh Scent - Ambientador de 2 unidades	071025-B01GRVIFAM	B01GRVIFAM	Unshipped	1	MXN	366.51								NAUCALPAN DE JUAREZ	MEXICO	53240	MX		false			false		
701-6331097-0028209		2026-03-10T14:29:12+00:00	2026-03-10T14:58:01+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Zaffrus - Hilos De Azafrán Orgánicos Certificados Para Cocinar Arroz Azafrán, Paella, Risotto, Sopa, Postres Y Té. (1 Gramo/.035 Oz)	Spices0325-0730	B07J29JF27	Unshipped	1	MXN	549.39								CIUDAD DE MEXICO	CIUDAD DE MEXICO	06760	MX		false			false		
701-3902591-7988205		2026-03-10T14:29:02+00:00	2026-03-10T14:59:13+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Lundberg Gourmet Blends Rice - Wild Blend - 16 oz	cartus3-327	B000RAHRW2	Unshipped	1	MXN	373.44								TULUM	QUINTANA ROO	77776	MX		false			false		
702-7314347-5949805		2026-03-10T14:22:09+00:00	2026-03-10T17:53:51+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Sanders Caramelos de sal marina de chocolate oscuro, 36 onzas (paquete de 2)	SKU-JJ-B00B6Y20YS	B00B6Y20YS	Unshipped	1	MXN	1621.09								CHIHUAHUA	CHIHUAHUA	31206	MX		false			false		
701-8047214-3025043		2026-03-10T14:05:45+00:00	2026-03-11T14:34:33+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Pedialyte Electrolyte Solution Freezer Pops, Variety Pack, Pack of 64	may-027506	B00NQCKRMA	Unshipped	1	MXN	924.61								CIUDAD DE MEXICO	CIUDAD DE MEXICO	06240	MX		false			false		
702-9500568-5613026		2026-03-10T14:02:28+00:00	2026-03-11T05:10:35+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	The Honey Pot Company, almohadillas para orejas no herbales con alas, orgánicas, super, 16 unidades	071025-B098F5L2DK	B098F5L2DK	Unshipped	1	MXN	484.17								HUIXQUILUCAN DE DEGOLLADO	MEXICO	52763	MX		false			false		
701-4728349-2560216		2026-03-10T13:56:21+00:00	2026-03-10T14:31:06+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Higos secos orgánicos al sol, higos secos de Esmirna	IS11-9210	B08FSPF828	Unshipped	1	MXN	964.62								PUEBLO NUEVO SOLISTAHUACAN	CHIAPAS	29755	MX		false			false		
702-9726667-0469026		2026-03-10T13:21:09+00:00	2026-03-11T01:05:14+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Monin Gourmet - Colección de café	SKU-JJ-B00YVZIJJY	B00YVZIJJY	Unshipped	2	MXN	1761.72								CIUDAD DE MÉXICO	CIUDAD DE MÉXICO	04369	MX		false			false		
702-8206006-3935462		2026-03-10T13:12:10+00:00	2026-03-10T13:42:36+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Quaker Instant Oatmeal, Maple & Brown Sugar, Individual Packets, 48 Count	cartuss-395	B074PTWHC4	Unshipped	2	MXN	1025.02								PUERTO VALLARTA	JALISCO	48335	MX		false			false		
701-8243471-4185038		2026-03-10T13:09:44+00:00	2026-03-10T20:35:19+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	The Only Bean Frijoles Edamame Tostados Secos Crujientes (Paquete Variedad), Snacks Saludables Keto Bajos En Carbohidratos Para Adultos Y Niños, Snack Bajo En Calorías, Snacks De Proteína De Fibr	may-074842	B09J25BFJV	Unshipped	1	MXN	770.36								MERIDA	YUCATAN	97305	MX		false			false		
702-1329432-4597035		2026-03-10T13:02:58+00:00	2026-03-11T00:32:31+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	CELTIC SEA SALT Molinillo celta de sal marina gris claro	nagasaki-04277	B000SWVPV8	Unshipped	1	MXN	368.13								VILLAHERMOSA	TABASCO	86037	MX		false			false		
701-3766751-3085017		2026-03-10T13:00:27+00:00	2026-03-10T13:30:56+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Rani Garam Masala Indian 11 Spice Blend 3oz (85g) Salt Free	5B-G7GG-QDL8	B00309S13Q	Unshipped	1	MXN	475.55								PUERTO VALLARTA	JALISCO	48333	MX		false			false		
701-7533510-3997840		2026-03-10T12:25:39+00:00	2026-03-10T12:55:06+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Johnnnys - Juego de 2 vasos de ajos para dispersión y condimento	cartus-00300	B07D9VZWFR	Unshipped	1	MXN	1079.81								BENITO JUAREZ	QUINTANA ROO	77560	MX		false			false		
702-3968743-0887457		2026-03-10T12:24:12+00:00	2026-03-10T12:54:07+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	DOMINATOR - Estabilizador de juntas de marfil natural para pavimentadoras, arena polimérica con revolucionaria tecnología flexible de cerámica para juntas de hasta 4 pulgadas, resultados de grado profesional	LXRYBS072225-B09SZM2SDR	B09SZM2SDR	Unshipped	1	MXN	3304.68	455.82							PUERTO MORELOS	QUINTANA ROO	77580	MX		false			false		
701-6776511-8957864		2026-03-10T09:48:15+00:00	2026-03-10T17:26:47+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Wasa Multigrain Whole Grain Crispbread, 9.7 Ounce	IS13-16220	B000QSL5LY	Unshipped	5	MXN	1614.3								TEMIXCO	MORELOS	62584	MX		false			false		
702-0214726-9383422		2026-03-10T08:51:10+00:00	2026-03-11T06:10:51+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Garnier Olia Bold Ammonia Free Permanent Hair Color (Packaging May Vary), 8.22 Medium Rose Gold Hair Dye, 2 Count	SKU-B07NVSQG28	B07NVSQG28		0										MERIDA	YUCATAN	97147	MX		false			false		
701-4897554-6257800		2026-03-10T08:40:28+00:00	2026-03-10T09:09:54+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Gatorade Thirst Quencher Powder, Orange, Canister	pasado-0186	B081DJNGRH	Unshipped	1	MXN	823.07	113.53							SANTIAGO DE QUERETARO	QUERETARO	76138	MX		false			false		
701-0789322-1085838		2026-03-10T08:33:11+00:00	2026-03-10T09:03:39+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Hanz de Fuko HeavyMade, 2 oz.	071025-B00KL4W4KY	B00KL4W4KY	Unshipped	1	MXN	1379.97	190.34							SAN PEDRO GARZA GARCIA	NUEVO LEON	66270	MX		false			false		
701-7410814-3662647		2026-03-10T07:56:49+00:00	2026-03-10T16:20:48+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Cerdo Panko - 0 carbohidratos de cerdo - Keto y paleo, naturalmente libre de gluten y carbohidratos (tarro de 12 oz) Enjuague de cerdo para una perfecta dieta Keto pizza, tortillas de harina baja en carbohidratos	aloma2_304	B07XKB63JX	Unshipped	1	MXN	673.5								CIUDAD DE MEXICO	CIUDAD DE MEXICO	05120	MX		false			false		
702-0255597-7392240		2026-03-10T07:35:41+00:00	2026-03-11T06:17:22+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pledge Pledge spray limpiador de granito y mármol, cítricos sunshine, 1 aerosol aerosol, 9.7 onzas, 9.7 onzas	FloorCleaner1024-2209	B085V5Y9TF	Unshipped	1	MXN	998.78	137.76							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11000	MX		false			false		
701-2657395-7141824		2026-03-10T07:10:04+00:00	2026-03-10T07:47:59+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	L.A. COLORS Cream To Powder Foundation - Nude	KWS080425-B07D9J32RL	B07D9J32RL	Unshipped	3	MXN	1396.92	192.69							MERIDA	YUCATAN	97305	MX		false			false		
702-4757536-5421001		2026-03-10T07:09:40+00:00	2026-03-10T20:12:36+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Motherlove Pregnant Belly Salve to Prevent Stretch Marks with Certified Organic Shea Butter and Beeswax, 4oz by Motherlove	SKU-B0001OOAII	B0001OOAII	Unshipped	1	MXN	773.69	106.72							MAZATLAN	SINALOA	82112	MX		false			false		
701-2634727-9092201		2026-03-10T06:50:36+00:00	2026-03-11T04:41:45+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Quaker grano instantáneo, paquete de variedad de 4 sabores, paquetes de 1 oz (paquete de 44)	altus_1610	B08ZZV51GN	Unshipped	1	MXN	643.31								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11540	MX		false			false		
702-4391515-1379443		2026-03-10T06:38:13+00:00	2026-03-11T16:39:04+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Beard Wash & Beard Conditioner Set w/Argan & Jojoba Oils - Softens & Strengthens - Natural Sandalwood Scent - Beard Shampoo w/Beard Oil (5oz)	feb2023-44642	B07JL8QYPW	Unshipped	1	MXN	758.81	104.66							CIUDAD DE MEXICO	CIUDAD DE MEXICO	03840	MX		false			false		
701-4973603-1497842		2026-03-10T06:11:08+00:00	2026-03-11T16:55:20+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	SONAX - Limpiador de tapicería y Alcantara (206141), Limpiador espumante de Alcantara (Gamuza sintética), Limpiador de acumulación de Suciedad y Suciedad para tapicería y alcántara, 8.4 onzas, 250 ml	cartus-00995	B00BBWJ16U	Unshipped	1	MXN	1000.33	137.98							GUADALUPE	NUEVO LEON	67129	MX		false			false		
702-8066006-7908224		2026-03-10T06:02:26+00:00	2026-03-11T01:45:44+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Hibiclens Skin Cleanser 4 oz (Pack of 2)	KWS080425B-B01FAN9SG8	B01FAN9SG8	Unshipped	1	MXN	632.75	87.28							TIJUANA	BAJA CALIFORNIA	22564	MX		false			false		
701-2129693-4255461		2026-03-10T05:45:36+00:00	2026-03-10T21:52:53+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Tillamook Carne Seca Country Smoker Keto Friendly Zero Sugar Beef Jerky, original, 6.5 oz	altinor_074	B07TZSCCWG	Unshipped	1	MXN	525.14								SAN PEDRO GARZA GARCÍA	NUEVO LEÓN	66220	MX		false			false		
701-8439055-7229851		2026-03-10T05:34:37+00:00	2026-03-10T06:05:08+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	First Aid Beauty- Barra antirozaduras con manteca de karité y avena coloidal, protector antirozaduras transparente resistente al sudor que mantiene la piel seca	KWS080425-B0C3MRTB6S	B0C3MRTB6S	Unshipped	1	MXN	979.76	135.14							NAUCALPAN DE JUAREZ	MEXICO	53950	MX		false			false		
702-5117792-1629822		2026-03-10T05:32:34+00:00	2026-03-10T20:14:48+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Arm & Hammer Essentials Deodorant with Natural Deodorizers, Unscented - Buy Packs and SAVE (Pack of 3)	IS13-02865	B01M4KTI1R	Unshipped	1	MXN	925.0	127.59							CULIACAN ROSALES	SINALOA	80034	MX		false			false		
702-3207616-4170665		2026-03-10T05:30:00+00:00	2026-03-10T06:00:32+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dead Sea Mud Bag (Israel)	SKU-B003UPIUJK	B003UPIUJK	Unshipped	1	MXN	1179.94	162.75							CIUDAD DE MÉXICO	CIUDAD DE MÉXICO	04960	MX		false			false		
701-4577739-8685847		2026-03-10T05:20:16+00:00	2026-03-11T08:49:07+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Leche de almendra de seda	RKSV-NC-04441	B004HK7NTA	Unshipped	1	MXN	890.45	122.82							CIUDAD DE MEXICO	CIUDAD DE MEXICO	01376	MX		false			false		
702-7649914-2336245		2026-03-10T05:08:47+00:00	2026-03-10T05:39:11+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Dove Set de Champú y Acondicionador Bond Strength + Paquete de Suero Mascarilla Capilar - Tratamiento Reparador Bond para Cabellos Dañados y Encrespados (Juego de 3 Piezas)	QHM-PS-072425-B0D9WMKW8P	B0D9WMKW8P	Unshipped	1	MXN	1200.0	165.52							CENTRO	TABASCO	86287	MX		false			false		
702-1809247-0331412		2026-03-10T05:08:45+00:00	2026-03-10T10:24:05+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Gatorade Thirst Quencher Powder, Fruit Punch, oz Canister	altus_0489	B081DK1B68	Unshipped	1	MXN	741.76	102.31							TONALA	JALISCO	45410	MX		false			false		
702-7907129-5933054		2026-03-10T05:06:03+00:00	2026-03-10T05:40:48+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	MoonPie Marshmallow Sandwich Minis Chocolate, Original, 12 onzas	IS3-2090	B00F9WVFNU	Unshipped	1	MXN	302.4								CDMX	CDMX	10900	MX		false			false		
701-1216175-2357828		2026-03-10T05:02:46+00:00	2026-03-10T05:33:10+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Green Mountain Coffee, Dark Magic (Extra Bold), 96-Count K-Cups for Keurig Brewers	feb2023-08829	B007TJGZYU	Unshipped	2	MXN	3058.96								SAN JOSE DEL CABO	BAJA CALIFORNIA SUR	23400	MX		false			false		
701-2074384-2710602		2026-03-10T04:59:18+00:00	2026-03-10T05:29:47+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Shiny Silver Ultra Shampoo Conditioning 12oz (2 Pack)	SKU-B00NFV94YE	B00NFV94YE	Unshipped	1	MXN	803.42	110.82							SAN PEDRO GARZA GARCIA	NUEVO LEON	66256	MX		false			false		
702-4492493-9417069		2026-03-10T04:58:02+00:00	2026-03-10T05:28:15+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Nature Nate's 100% pura miel cruda y sin filtro; paquetes de miel pequeños	IS9-2317	B01JHLBEES	Unshipped	1	MXN	401.39								URUAPAN	MICHOACAN DE OCAMPO	60160	MX		false			false		
701-8221423-0122667		2026-03-10T04:52:34+00:00	2026-03-10T18:03:53+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bissell 1052A Febreze Spring & Renewal Formula, Limpiador de Limpieza Profunda y refrescante, 1.77 L	FloorCleaner1024-2533	B00DBTP02A	Unshipped	1	MXN	871.39	120.19							SAN PEDRO GARZA GARCIA	NUEVO LEON	66236	MX		false			false		
701-2003758-7615403		2026-03-10T04:50:42+00:00	2026-03-10T05:20:04+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Earth Friendly Products ECOS 2 Detergente líquido para lavandería con suavizante incorporado, 100 cargas, Lavanda, 100 Fl Oz (Pack of 2)	IS12-12730	B075LFS2C3	Unshipped	1	MXN	1260.36	173.84							ZAPOPAN	JALISCO	45017	MX		false			false		
