amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended	buyer-identification-number	buyer-identification-type 
702-1604096-5146652		2026-01-19T03:54:34+00:00	2026-01-22T02:03:44+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	ALOHA Shoyu - Salsa de soja sin gluten - Sin glutamato monosódico y sin trigo - Salsa de soja suave y equilibrada - 12 onzas"	SKU-JJ-B097JMFPBF	B097JMFPBF	Shipped	1	MXN	692.38								PLAYA DEL CARMEN	QUINTANA ROO	77725	MX		false			false		
701-9311101-8689807		2026-01-19T03:50:07+00:00	2026-01-21T05:15:58+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	LaCroix Agua espumosa, lima, latas de 12 onzas, paquete de 8, naturalmente esmerilado, 0 calorías, 0 edulcorantes, 0 sodio	cartus3-396	B00CBRSJB2	Shipped	1	MXN	468.51	64.62							CIUDAD DE MEXICO	CIUDAD DE MEXICO	01780	MX		false			false		
702-1164215-5013044		2026-01-19T03:46:39+00:00	2026-01-20T22:34:15+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Nikwax Softshell - Paquete DUO de limpieza e impermeabilización, limpia y restaura la repelencia al agua DWR en chaquetas, pantalones, chalecos, ropa de calle, equipo de esquí y nieve	LiquidDetergent1024-1001	B000PGS254	Shipped	1	MXN	1579.41	217.85							CIUDAD DE MEXICO	CIUDAD DE MEXICO	05348	MX		false			false		
702-9697543-2387435		2026-01-19T03:44:07+00:00	2026-01-20T22:37:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	The Spice Lab Sal del Himalaya - Gruesa de 2.2 libras / 1 Kilo - La sal rosa del Himalaya es nutritiva y mineral densa para la salud - Cristal puro gourmet - Certificado Kosher y Natural	IS6-02822	B004LKVRLG	Shipped	1	MXN	485.67								TLAQUEPAQUE	JALISCO	45559	MX		false			false		
701-1565102-0616254		2026-01-19T03:42:50+00:00	2026-01-20T22:19:56+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Bristot Granos De Café Italiano Descafeinado | Granos Espresso Italianos Enteros | Tueste Medio | 1.1 Lb/500G	SKU-JJ-B07CNDLDYV	B07CNDLDYV	Shipped	1	MXN	778.14								LEON DE LOS ALDAMA	GUANAJUATO	37270	MX		false			false		
701-2951413-5673041		2026-01-19T03:39:36+00:00	2026-01-21T19:26:53+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Annie's - Paquetes del bocado de la variedad - 12Paquete (s)	UK-1W40-ELF1	B008RLUXI8	Shipped	1	MXN	378.95								GARCIA	NUEVO LEON	66035	MX		false			false		
701-2726680-4932213		2026-01-19T03:31:02+00:00	2026-01-21T03:42:21+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Mood Mingle Gomitas De Monohidrato De Creatina 5 G Para Hombres Y Mujeres - Suplemento Masticable Sin Azúcar - Fórmula Mejorada Con L-Taurina, Betaína Anhidra, Alfa-Gpc, Bcaa 2:1:1 1 Paquete	SKU-B0D5KQF2VD	B0D5KQF2VD	Shipped	1	MXN	1164.39	160.61							SAN PEDRO GARZA GARCIA	NUEVO LEON	66220	MX		false			false		
702-7533179-3851464		2026-01-19T03:29:12+00:00	2026-01-21T04:27:00+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Kopiko Café Candy en tarro 800 g/28.2 oz	altus_0074	B002G96XUE	Shipped	1	MXN	682.78								Saltillo	México	25017	MX		false			false		
701-3571917-3533832		2026-01-19T03:21:55+00:00	2026-01-20T22:26:02+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Da'Bomb Beyond Insanity Salsa Picante 113g - Picor Natural - Intensa, Artesanal, Gourmet - Hecho en USA	IS4-096	B000FIBBWS	Shipped	1	MXN	593.65								ZAPOTILTIC	JALISCO	49638	MX		false			false		
702-4226496-7011463		2026-01-19T03:18:05+00:00	2026-01-22T14:21:21+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	NAIL-AID Keratin 3 Day Growth, Clear, 0.55 Fluid Ounce	QHM-PS-072425-B06XYNHFF2	B06XYNHFF2	Shipped	2	MXN	875.6	120.78							SAN PEDRO GARZA GARCIA	NUEVO LEON	66267	MX		false			false		
702-7420337-2706620		2026-01-19T03:18:01+00:00	2026-01-21T05:16:52+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Arroz blanco japonés extra premium, producto de Japón, mejor calidad que Koshihikari, delicioso para sushi y onigiri - 11 libras (5 kg)	nagasaki-10734	B0892PRLDK	Shipped	1	MXN	1821.44								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11529	MX		false			false		
702-2967844-7448252		2026-01-19T03:16:54+00:00	2026-01-21T08:36:32+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Clean Skin Club Clean Toalla Pequeña (2 pack)	SKU-B09ZKFYMCF	B09ZKFYMCF	Shipped	1	MXN	815.55	112.49							HUIXQUILUCAN DE DEGOLLADO	MEXICO	52764	MX		false			false		
702-7298131-2017860		2026-01-19T03:16:50+00:00	2026-01-21T05:15:50+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Twix Cookie Bars, Caramel Milk Chocolate, 1.79-Ounce Packages (Pack of 36)	IS3-3536	B0029JE7RC	Shipped	1	MXN	1574.41								HUIXQUILUCAN DE DEGOLLADO	MEXICO	52774	MX		false			false		
701-1107802-6275421		2026-01-19T03:12:56+00:00	2026-01-19T16:33:17+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Revlon Colorsilk Color Effects Frost and Glow Highlights, Honey, 1 Count	SKU-B00VRAK4ZS	B00VRAK4ZS		0	MXN	634.93	101.59							CALVILLO	AGUASCALIENTES	20864	MX		false			false		
701-7163721-6146600		2026-01-19T03:10:10+00:00	2026-01-20T22:36:43+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Golden Barrel Aceite de coco con sabor a mantequilla (32 onzas) paquete de 2	IS11-1179	B07L5SZSYB	Shipped	1	MXN	1056.21								SAN NICOLAS DE LOS GARZA	NUEVO LEON	66448	MX		false			false		
702-6279402-9270624		2026-01-19T03:09:47+00:00	2026-01-20T22:29:27+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pickle Juice Extra Fuerza Shots, 2.5 oz, 12 unidades	aloma2_445	B015TJGG9U	Shipped	1	MXN	1094.6	150.98							MONTERREY	NUEVO LEON	64753	MX		false			false		
701-4402033-4925864		2026-01-19T03:08:56+00:00	2026-01-21T01:18:11+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Variedad de 96 unidades (10 mezclas increíbles), tazas de una sola porción para cafeteras Keurig K-cup - café tostado premium (Variedad, 96 compatible con 2.0) 96 unidades	AE-PBYD-CZR0	B0131A6FJA	Shipped	1	MXN	1149.39								ZAPOPAN	JALISCO	45140	MX		false			false		
702-5264370-6421042		2026-01-19T03:05:25+00:00	2026-01-22T02:01:32+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Nonni's Biscotti, Triple Chocolate, 8 Count, 6.88 Ounce	IS3-2896	B07LBKJ2BW	Shipped	1	MXN	580.26								AGUASCALIENTES	AGUASCALIENTES	20313	MX		false			false		
701-3312414-1764265		2026-01-19T03:03:39+00:00	2026-01-22T02:01:22+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bob's Red Mill Arrowroot almidón/harina, 16 oz	nagasaki-05538	B01N1GWP8C	Shipped	1	MXN	864.49								Bahias de Huatulco	Oaxaca	70989	MX		false			false		
702-3982971-8641820		2026-01-19T02:58:54+00:00	2026-01-20T23:36:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	OCuSOFT Lid Scrub Original Pre-Moistened Pads, 30 Count	abr23_11756	B00NNZRJ2G	Shipped	1	MXN	712.98	98.34							CHIHUAHUA	CHIHUAHUA	31115	MX		false			false		
701-4691846-0281824		2026-01-19T02:55:29+00:00	2026-01-20T23:48:05+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Alpha Skin Care Essential Renewal Lotion 10% Glycolic AHA, 4 Ounce	QHM-PS-072425-B01D2M4G0C	B01D2M4G0C	Shipped	1	MXN	1050.4	144.88							CIUDAD DE MEXICO	CIUDAD DE MEXICO	01700	MX		false			false		
701-2583086-8656251		2026-01-19T02:49:18+00:00	2026-01-20T22:39:16+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Happy Bites Giros de regaliz negro (1 libra) - Tamaño jumbo - Certificado Kosher - Vegano - Gourmet - Bajo en grasa	altus_1065	B0745VFGDJ	Shipped	1	MXN	519.33								CIUDAD DE MÉXICO	DISTRITO FEDERAL	01620	MX		false			false		
701-7301801-8836234		2026-01-19T02:49:01+00:00	2026-01-20T22:29:14+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	ARTISTRO - Marcadores de pintura acrílica para roca, tela, madera, vidrio, manualidades, 24 bolígrafos de pintura de doble punta de secado rápido para decoraciones de Halloween, kit de pintura de	071025-B0CP48JPCH	B0CP48JPCH	Shipped	1	MXN	592.84	81.77							ZAPOPAN	JALISCO	45070	MX		false			false		
702-7577132-8538637		2026-01-19T02:48:15+00:00	2026-01-20T22:15:36+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	SMIRLY - Tablas de cortar de madera para cocina, juego de tablas de cortar de bambú con soporte, juego de tablas de cortar de madera, tabla de cortar de madera, tabla de cortar de madera, juego de	AURX-B0829DCVN6	B0829DCVN6	Shipped	1	MXN	1595.18	220.02							MORELIA	MICHOACAN DE OCAMPO	58090	MX		false			false		
702-9220449-9670601		2026-01-19T02:46:52+00:00	2026-01-20T22:06:08+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Original Stationery - Arcilla suave para limo, 230 g (8.1 oz) Complemento de arcilla de espuma blanca para hacer limo, textura elástica de mantequilla seca al aire, regalo de Pascua y cumpleaños para	re-B07D6T65WH	B07D6T65WH	Shipped	1	MXN	674.18	92.99							HERMOSILLO	SONORA	83104	MX		false			false		
701-2443377-3958619		2026-01-19T02:44:12+00:00	2026-01-19T14:08:17+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	SPECIAL PACK OF 6 HI DRI UNSCENTED DEODORANT 1.7 OZ	may-022962	B016UYQRNS	Shipped	2	MXN	1676.04	231.18							ZAPOPAN	JALISCO	45238	MX		false			false		
702-2337244-5781859		2026-01-19T02:42:13+00:00	2026-01-21T00:01:11+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Seattle's Best Coffee Toasted Hazelnut Flavored Medium Roast Ground Coffee, 12-Ounce Bag (Pack of 6)	feb2023-24775	B01EYCIH86	Shipped	1	MXN	2130.0								CIUDAD DE MEXICO	CIUDAD DE MEXICO	07750	MX		false			false		
702-7702626-7102642		2026-01-19T02:41:01+00:00	2026-01-21T05:17:56+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Legendary Foods 22 G Pastelería Alta En Proteínas+ Premium Boosted - Barra De Repuesto De Comida Baja En Carbohidratos - Snacks Protien Sin Gluten - Caja De Snack Keto Saludable - Barra Ener	SportsNutritionBars0325-1952	B0CV4C4NQ6	Shipped	1	MXN	1245.74								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11800	MX		false			false		
702-7795603-0745002		2026-01-19T02:37:33+00:00	2026-01-19T03:12:41+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Pero Bebida natural instantánea - bebida sin cafeína - sabor a café - Caja de 6 - 7 oz	nagasaki-00553	B06XHLGCV8	Unshipped	1	MXN	1996.69								mexico	distrito federal	14650	MX		false			false		
702-2918759-1136263		2026-01-19T02:36:04+00:00	2026-01-19T03:06:24+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Testors Pintura de Esmalte Marker-Gloss Negro	071025-B008CVNTL6	B008CVNTL6	Unshipped	1	MXN	1279.06	176.42							ZAPOPAN	JALISCO	45237	MX		false			false		
702-2918759-1136263		2026-01-19T02:36:04+00:00	2026-01-19T03:06:24+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Testors epm25 - 2549 Pintura de Esmalte Plano, Negro	071025-B008CVNZQK	B008CVNZQK	Unshipped	1	MXN	771.01	106.35							ZAPOPAN	JALISCO	45237	MX		false			false		
702-2918759-1136263		2026-01-19T02:36:04+00:00	2026-01-19T03:06:24+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Testors Esmalte Pintura Marker-Metallic Plata	071025-B008CVNZ2E	B008CVNZ2E	Unshipped	1	MXN	1279.06	176.42							ZAPOPAN	JALISCO	45237	MX		false			false		
701-5712180-7784244		2026-01-19T02:35:33+00:00	2026-01-19T02:46:48+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Mood Mingle Gomitas De Monohidrato De Creatina 5 G Para Hombres Y Mujeres - Suplemento Masticable Sin Azúcar - Fórmula Mejorada Con L-Taurina, Betaína Anhidra, Alfa-Gpc, Bcaa 2:1:1 1 Paquete	SKU-B0D5KQF2VD	B0D5KQF2VD		0										SAN PEDRO GARZA GARCIA	NUEVO LEON	66220	MX		false			false		
702-7891826-2605013		2026-01-19T02:34:24+00:00	2026-01-22T07:06:12+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Bissell Simply Spot & Stain Portable Carpet Cleaner Formula, 32 oz, 3368	altus_1412	B0BSLRKWN8	Shipped	1	MXN	699.49	96.48							CUAUHTEMOC	CHIHUAHUA	31500	MX		false			false		
701-5624740-5317044		2026-01-19T02:31:58+00:00	2026-01-21T05:17:58+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Diane Diane D8175 - Cepillo de pelo reforzado con cerdas de jabalí, estilo militar curvo	SKU-B0822J4C3L	B0822J4C3L	Shipped	1	MXN	602.78	83.14							SAN PEDRO GARZA GARCIA	NUEVO LEON	66286	MX		false			false		
702-9351675-6658617		2026-01-19T02:28:53+00:00	2026-01-20T23:56:10+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Twinings of London Irish Breakfast Tea K-Cups for Keurig®, 24 Count	CJHP-0220	B06X6J5F19	Shipped	1	MXN	702.77								LEON DE LOS ALDAMA	GUANAJUATO	37295	MX		false			false		
701-1263325-0539466		2026-01-19T02:28:38+00:00	2026-01-21T05:15:51+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Wilton W992 Sugar Sprinkles 8 Ounces by Wilton	nov2022_09795	B00W682PJ8	Shipped	1	MXN	865.83								SAN PEDRO GARZA GARCIA	NUEVO LEON	66270	MX		false			false		
702-0561657-4276211		2026-01-19T02:26:15+00:00	2026-01-22T02:01:24+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Jell-O Pistachio sabor sin azúcar pudín y relleno de pastel	AS-ABCD-3164	B00CK8UN0W	Shipped	1	MXN	653.13								MEXICO CITY	MEXICO	11700	MX		false			false		
701-9563088-0057053		2026-01-19T02:23:54+00:00	2026-01-21T05:00:58+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Super Poli-Grip - Power Max Crema Adhesiva para Dentaduras 2.2 oz - Fijación Fuerte y Sellado Preciso - Sin Sabor - Hecho en EE.UU.	IS14-18291	B09RFHRSD8	Shipped	1	MXN	883.81	121.9							CORDOBA	VERACRUZ DE IGNACIO DE LA LLAVE	94580	MX		false			false		
702-9138415-4765839		2026-01-19T02:20:24+00:00	2026-01-21T05:17:59+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Teddy Grahams Galletas	nagasaki-12142	B00H46SNZ2	Shipped	1	MXN	874.19								HUIXQUILUCAN DE DEGOLLADO	MÉXICO	52779	MX		false			false		
702-7660343-1067450		2026-01-19T02:20:05+00:00	2026-01-21T05:15:54+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Bubbies Chucrut, 25 onzas	RKSV-NC-03942	B071VRLHWM	Shipped	1	MXN	820.5								CALIMAYA	MEXICO	52220	MX		false			false		
701-9001316-2222659		2026-01-19T02:17:24+00:00	2026-01-21T05:15:51+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	ARTISTRO Juego de pintura de acuarela, 48 colores vivos en caja portátil, incluyendo colores metálicos y fluorescentes para artistas, aficionados y amantes de la pintura, perfecto para viajes	CUADRARTE-0349	B08D2DJPD3	Shipped	1	MXN	810.0	111.72							CHIHUAHUA	CHIHUAHUA	31313	MX		false			false		
701-3831432-9002630		2026-01-19T02:14:09+00:00	2026-01-20T23:30:09+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Skittles Caramelo agrio	IS3-3781	B000OIMSL2	Shipped	1	MXN	982.81								CHIHUAHUA	CHIHUAHUA	31210	MX		true			false		
702-9886672-0329820		2026-01-19T02:13:24+00:00	2026-01-22T02:01:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Born Pretty- Juego de esmaltes de uñas en gel Jelly, esmaltes en gel color burdeos, rojo vino, cristal transparente, kit de esmaltes en gel para decoración de uñas V	GelNailpolish0325-4961	B0C7MX1P6C	Shipped	1	MXN	521.82	71.98							CIUDAD DE MEXICO	CIUDAD DE MEXICO	07000	MX		false			false		
701-4011958-5430612		2026-01-19T02:11:48+00:00	2026-01-22T02:01:46+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Meguiar's Ultimate - Restaurador de plástico Negro - Restaura el Borde Exterior desteñido, añade Brillo y Protege el Borde Exterior con Durabilidad y protección UV, Hace Que el Recorte y el plástico	abr23_19007	B00P9OEZS0	Shipped	1	MXN	843.34	116.32							TIJUANA	BAJA CALIFORNIA	22125	MX		false			false		
702-4740852-0094608		2026-01-19T02:11:41+00:00	2026-01-21T04:52:59+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Miel de Manuka desde New Zealand Honey Co | UMF 10+ / MGO 263 | 250g | Delicioso Miel salvaje de Manuka UMF 10+ de la Isla Sur de Nueva Zelanda | Delicious Wild Manuka Honey UMF 10+ de la Isla Sur de Nueva Zelanda | Libre de OGM, Sin Antibióticos, Calidad Garantizada	FM-AI1V-SH4G	B07F13KW1B	Shipped	1	MXN	740.31								HUIXQUILUCAN DE DEGOLLADO	MEXICO	52774	MX		false			false		
701-4312999-1765837		2026-01-19T02:10:56+00:00	2026-01-20T22:16:35+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Joffrey's Coffee & Tea Company Colección Disney Princess Trio Café Molido Arábica Tostado Medio 3 Unidades	SKU-JJ-B0CZPKB3JM	B0CZPKB3JM	Shipped	1	MXN	2182.56								HUIXQUILUCAN DE DEGOLLADO	MEXICO	52774	MX		false			false		
701-4312999-1765837		2026-01-19T02:10:56+00:00	2026-01-20T22:16:35+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Joffrey's Coffee & Tea Company Café Joffrey's Coffee - Café maravilloso con sabor a arce Disney Daisy Duck, colección de cafés especiales de 11 onzas (paquete de 1)	SKU-JJ-B0D94SK19R	B0D94SK19R	Shipped	1	MXN	1201.35								HUIXQUILUCAN DE DEGOLLADO	MEXICO	52774	MX		false			false		
701-5001906-8951434		2026-01-19T01:59:40+00:00	2026-01-21T04:18:38+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Difeel Aceite de ricino 99% natural de primera calidad, 7.1 onzas, aceite de ricino natural para el crecimiento del cabello	AURX-B075YZHYQV	B075YZHYQV	Shipped	1	MXN	499.0	68.83							CIUDAD DE MEXICO	CIUDAD DE MEXICO	08500	MX		false			false		
702-7833291-3565013		2026-01-19T01:52:46+00:00	2026-01-20T22:31:15+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Levamare Melaza De Granada, 12 Oz (Paquete De 1) | Sin Azúcar Agregado, Sin Aditivos | Concentrado De Granada 100% Natural De Jugo De Granada 100% Mediterránea | Comida Gourmet Sirope De Gra	SKU-JJ-B0CWN58VX8	B0CWN58VX8	Shipped	1	MXN	811.23								QUERETARO	QUERETARO	76237	MX		false			false		
702-0732306-3977013		2026-01-19T01:48:40+00:00	2026-01-19T01:50:13+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Keto Vitals Café Keto Instantáneo En Polvo - Paquetes De Café Endulzado Bajos En Calorías, Porción Individual - Mezcla Instantánea En Sabores Originales, Vainilla Y Moca - 30 Unidades	SKU-JJ-B094Q6B8HY	B094Q6B8HY		0										MATAMOROS	COAHUILA DE ZARAGOZA	27440	MX		false			false		
702-7151639-6350666		2026-01-19T01:47:33+00:00	2026-01-21T22:36:07+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	GREENIES Dental Chews TEENIE Treats for Dogs - Value Tub 36 oz. 130 Treats	080425-B006W6YHYQ	B006W6YHYQ	Shipped	1	MXN	1221.39	168.47							CHAPALA	JALISCO	45940	MX		false			false		
701-5154107-9469023		2026-01-19T01:47:23+00:00	2026-01-20T23:42:06+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Bamboo Handle with Bamboo Bristles Paddle Hairbrush for Massaging Scalp - Big Handle	IS14-14471	B07NMJBHDM	Shipped	1	MXN	592.5	81.72							SALINAS VICTORIA	NUEVO LEON	65515	MX		false			false		
702-1993281-5374621		2026-01-19T01:41:11+00:00	2026-01-21T05:15:47+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Hellmann's Vegan Squeeze 12 oz, paquete de 3	feb2023-41205	B08QG24L5V	Shipped	1	MXN	720.0								CABO SAN LUCAS	BAJA CALIFORNIA SUR	23454	MX		false			false		
702-2590293-8816249		2026-01-19T01:39:28+00:00	2026-01-20T22:38:15+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Green Mountain Coffee Caramel Vanilla Cream. Capsulas para Cafetera Keurig K-Cup Pods 72 Unidades	SBAS-165	B00I08JH3U	Shipped	1	MXN	1426.23								SALTILLO	COAHUILA DE ZARAGOZA	25204	MX		false			false		
701-6807099-3075461		2026-01-19T01:36:39+00:00	2026-01-20T22:15:25+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	FirstFly - Juego de 6 lápices labiales nutritivos de larga duración para labios hidratantes y cambio de color (rosa)	abr23_21030	B078VR8SHC	Shipped	1	MXN	732.8	101.08							CIUDAD DE MEXICO	CIUDAD DE MEXICO	11230	MX		false			false		
702-8864669-8994638		2026-01-19T01:35:42+00:00	2026-01-20T22:08:34+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	SmartSweets Sourmelon Bites - Gomitas Ácidas de Sandía Bajas en Azúcar (3g), 100% Veganas, Sin Gluten ni Edulcorantes Artificiales, Snack Saludable con Fibra - Caja con 12	IS4-417	B08CPYMBJF	Shipped	1	MXN	1098.48								HEROICA PUEBLA DE ZARAGOZA	PUEBLA	72130	MX		false			false		
702-6283205-8349856		2026-01-19T01:34:36+00:00	2026-01-21T05:15:48+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Lavazza Gran Crema Espresso, 2.2 libras	CJHP-0230	B00L3N4ZR2	Shipped	1	MXN	1284.56								CHIHUAHUA	CHIHUAHUA	31115	MX		false			false		
701-6189182-6553843		2026-01-19T01:34:04+00:00	2026-01-21T05:15:48+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Ghirardelli salsa con sabor a chocolate, caramelo cremoso, 90.4 onzas	altus_1016	B000H69AI0	Shipped	1	MXN	1109.14								HERMOSILLO	SONORA	83180	MX		false			false		
701-5664420-5817820		2026-01-19T01:32:01+00:00	2026-01-19T02:02:32+00:00	Pending	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Tapatio Ramen - Tazón grande para sopa de fideos, 105 g, original (caja a granel de 6)	STBK-RFSV-00877	B07G79J6GX	Unshipped	1	MXN	936.56								CIUDAD DE MEXICO	CIUDAD DE MEXICO	11950	MX		false			false		
701-2527486-9381003		2026-01-19T01:19:18+00:00	2026-01-20T22:27:19+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	KONG Puppy Binkie - Chupete Perro Juguete para Cachorros - Juguete Masticable Relleno para Puppy Playtime - Juguete Durable	BXMY-B09X5ZG7VH	B09X5ZG7VH	Shipped	1	MXN	596.57	82.29							PLAYA DEL CARMEN	QUINTANA ROO	77720	MX		false			false		
702-2386967-1253018		2026-01-19T01:15:51+00:00	2026-01-21T00:11:38+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	Brach's Milk Maid Caramels 10 Ounce Laydown	snacksweets-1430	B0873SLWDV	Shipped	1	MXN	435.69								NAVOJOA	SONORA	85860	MX		false			false		
701-0572440-9014628		2026-01-19T01:15:28+00:00	2026-01-20T23:36:09+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	USANOOKS - Paño de limpieza de microfibra gris, 12 piezas (12.5 x 12.5 pulgadas), alto rendimiento, 1200 lavados, tela de toalla de microfibra ultra absorbente, suciedad y líquido, para brillo de	AURX-B08BRJHJF9	B08BRJHJF9	Shipped	1	MXN	613.44	84.61							CIUDAD DE MEXICO	CIUDAD DE MEXICO	14330	MX		false			false		
701-1212759-7754611		2026-01-19T01:12:17+00:00	2026-01-21T20:09:09+00:00	Cancelled	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	Jeringa de depilación de cera para orejas de 4 onzas, latón con acabado chapado en cromo, ideal para el hogar, EMT, bomberos, policía, estudiante médico, escuela y hobby	LXRYBS072225-B0728LCLXP	B0728LCLXP		0	MXN	797.23	127.56							San Pedro Garza Garcia	Nuevo Leon	66250	MX		false			false		
702-9423384-0399467		2026-01-19T01:10:52+00:00	2026-01-20T23:39:43+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Expedited	A.Vogel - Herbamare Condimento Orgánico Original, 8.8 oz	RKSV-NC-05530	B00ILONGTO	Shipped	2	MXN	1015.02								LERMA	MEXICO	52005	MX		false			false		
701-2332770-3954622		2026-01-19T01:10:29+00:00	2026-01-22T02:01:29+00:00	Shipped	Merchant	Amazon.com.mx	WebsiteOrderChannel		Standard	LIGHT MOUNTAIN HAIR COLOR Hair Color Spicy Cinnamon, 4 Ounce	QHM-PS-072425-B074W2DXVZ	B074W2DXVZ	Shipped	1	MXN	588.52	81.18							HEROICA GUAYMAS	SONORA	85420	MX		false			false		
